ID,Estado cerrado,Duración,Id de estación de inicio,Fecha de inicio,Nombre de estación de inicio,Fecha de fin,Id de estación de fin de viaje,Nombre de estación de fin de viaje,ID de ciclista,Tipo de ciclista,Modelo de bicicleta,Origen de viaje
11195963,NORMAL,1167,69,2021-06-01 18:48:43,069 - Ecuador,2021-06-01 19:08:10,165.0,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,386801,MEMBER,ICONIC,CODE
11195962,NORMAL,515,50,2021-06-01 18:48:43,050 - Hospital Rivadavia,2021-06-01 18:57:18,85.0,085 - AGUERO,156370,MEMBER,ICONIC,CODE
11195961,NORMAL,395,171,2021-06-01 18:48:41,171 - Pasteur,2021-06-01 18:55:16,96.0,096 - Carlos Gardel,667041,MEMBER,ICONIC,CODE
11195960,NORMAL,575,24,2021-06-01 18:48:34,024 - ALSINA,2021-06-01 18:58:09,135.0,135 - MARCELO T. DE ALVEAR,751600,MEMBER,ICONIC,CODE
11195959,NORMAL,1462,204,2021-06-01 18:48:29,167 - Hipólito Yrigoyen,2021-06-01 19:12:51,98.0,037- CLAUDIA PÍA BRAUDACCO,84711,MEMBER,ICONIC,CODE
11195958,NORMAL,843,38,2021-06-01 18:48:26,038 - Plaza Libertad,2021-06-01 19:02:29,25.0,025 - Plaza Guemes,74500,MEMBER,ICONIC,CODE
11195957,NORMAL,513,355,2021-06-01 18:48:22,242 - Plazoleta Rafael del Riego,2021-06-01 18:56:55,289.0,255 - BARRANCAS DE BELGRANO,747121,MEMBER,ICONIC,CODE
11195956,NORMAL,611,239,2021-06-01 18:48:13,391 - Plaza República de Ecuador,2021-06-01 18:58:24,14.0,014 - Pacifico,763844,MEMBER,ICONIC,CODE
11195955,NORMAL,885,30,2021-06-01 18:48:13,030 - Peña,2021-06-01 19:02:58,162.0,162 - LARREA Y BARTOLOMÉ MITRE,772223,MEMBER,ICONIC,CODE
11195954,NORMAL,2389,7,2021-06-01 18:48:05,007 - OBELISCO,2021-06-01 19:27:54,96.0,096 - Carlos Gardel,6516,MEMBER,ICONIC,CODE
11195953,NORMAL,442,204,2021-06-01 18:48:05,167 - Hipólito Yrigoyen,2021-06-01 18:55:27,74.0,074 - INSTITUTO  LELOIR,19769,MEMBER,ICONIC,CODE
11195952,NORMAL,1577,5,2021-06-01 18:48:00,005 - Plaza Italia,2021-06-01 19:14:17,355.0,242 - Plazoleta Rafael del Riego,739372,MEMBER,ICONIC,CODE
11195951,NORMAL,1710,333,2021-06-01 18:47:39,203 - Beiro,2021-06-01 19:16:09,231.0,384 - PLAZA BENITO NAZAR,703118,MEMBER,ICONIC,CODE
11195950,NORMAL,468,359,2021-06-01 18:47:22,250 - Fleni,2021-06-01 18:55:10,236.0,254 - Plaza Rafael Hernandez,164181,MEMBER,ICONIC,CODE
11195949,FORCED_CLOSED,2,2,2021-06-01 18:47:14,002 - Retiro I,2021-06-01 18:47:16,135.0,135 - MARCELO T. DE ALVEAR,746536,MEMBER,ICONIC,CODE
11195948,NORMAL,888,182,2021-06-01 18:47:12,182 - RAVIGNANI Y GUATEMALA,2021-06-01 19:02:00,25.0,025 - Plaza Guemes,661015,MEMBER,ICONIC,CODE
11195947,NORMAL,339,323,2021-06-01 18:47:12,240 - ECHEVERRIA,2021-06-01 18:52:51,289.0,255 - BARRANCAS DE BELGRANO,581401,MEMBER,ICONIC,CODE
11195946,NORMAL,1843,158,2021-06-01 18:47:08,158 - VILLARROEL,2021-06-01 19:17:51,223.0,178 - José Marmol,772068,MEMBER,ICONIC,CODE
11195945,NORMAL,454,63,2021-06-01 18:47:00,063 - Reconquista,2021-06-01 18:54:34,38.0,038 - Plaza Libertad,769998,MEMBER,ICONIC,CODE
11195944,NORMAL,1862,158,2021-06-01 18:46:56,158 - VILLARROEL,2021-06-01 19:17:58,223.0,178 - José Marmol,772066,MEMBER,ICONIC,CODE
11195943,NORMAL,1203,54,2021-06-01 18:46:45,054 - Acuña de Figueroa,2021-06-01 19:06:48,87.0,087 - Guayaquil,770238,MEMBER,ICONIC,CODE
11195942,NORMAL,605,200,2021-06-01 18:46:44,200 - AUSTRIA Y FRENCH,2021-06-01 18:56:49,131.0,131- HOSPITAL DE CLÍNICAS,770353,MEMBER,ICONIC,CODE
11195941,NORMAL,1046,121,2021-06-01 18:46:39,121 - YATAY,2021-06-01 19:04:05,161.0,161 - Humahuaca,35506,MEMBER,ICONIC,CODE
11195940,NORMAL,2610,30,2021-06-01 18:46:31,030 - Peña,2021-06-01 19:30:01,87.0,087 - Guayaquil,187858,MEMBER,ICONIC,CODE
11195939,NORMAL,2386,324,2021-06-01 18:45:58,280 - JURAMENTO,2021-06-01 19:25:44,335.0,206 - Galicia,291855,MEMBER,ICONIC,CODE
11195938,NORMAL,1078,131,2021-06-01 18:45:41,131- HOSPITAL DE CLÍNICAS,2021-06-01 19:03:39,120.0,120 - HOSPITAL RAMOS MEJIA,210961,MEMBER,ICONIC,CODE
11195937,NORMAL,2824,222,2021-06-01 18:45:40,160 - Godoy Cruz y Libertador,2021-06-01 19:32:44,222.0,160 - Godoy Cruz y Libertador,139765,MEMBER,ICONIC,CODE
11195936,NORMAL,277,363,2021-06-01 18:45:26,354 - José Martí,2021-06-01 18:50:03,374.0,367 - Eva Perón,408153,MEMBER,ICONIC,CODE
11195935,NORMAL,917,69,2021-06-01 18:45:24,069 - Ecuador,2021-06-01 19:00:41,162.0,162 - LARREA Y BARTOLOMÉ MITRE,86312,MEMBER,ICONIC,CODE
11195934,NORMAL,1165,329,2021-06-01 18:45:08,100 - Plaza Gurruchaga,2021-06-01 19:04:33,269.0,260 - SAN MIGUEL DE GARICOITS,302092,MEMBER,ICONIC,CODE
11195933,NORMAL,987,121,2021-06-01 18:45:02,121 - YATAY,2021-06-01 19:01:29,169.0,169 - FACULTAD DE PSICOLOGIA,688067,MEMBER,ICONIC,CODE
11195932,NORMAL,869,17,2021-06-01 18:45:01,017 - Plaza Almagro,2021-06-01 18:59:30,316.0,205 - SAN MARTIN,255751,MEMBER,ICONIC,CODE
11195931,NORMAL,1502,277,2021-06-01 18:45:01,292 - PLAZA BOLIVIA,2021-06-01 19:10:03,205.0,125 - F.J.Santamaria de Oro,749797,MEMBER,ICONIC,CODE
11195930,NORMAL,1949,277,2021-06-01 18:44:49,292 - PLAZA BOLIVIA,2021-06-01 19:17:18,416.0,257 - Plaza Francisco Ramirez,35513,MEMBER,ICONIC,CODE
11195929,NORMAL,1031,48,2021-06-01 18:44:45,034 - Colonia Express,2021-06-01 19:01:56,26.0,026 - JUANA MANSO I,413384,MEMBER,ICONIC,CODE
11195928,NORMAL,4615,71,2021-06-01 18:44:33,071 - CERRITO,2021-06-01 20:01:28,229.0,243 - PLAZOLETA CELEDONIO FLORES,766051,MEMBER,ICONIC,CODE
11195927,NORMAL,420,6,2021-06-01 18:44:26,006 - Parque Lezama,2021-06-01 18:51:26,433.0,273 - Plazoleta Colombia,422456,MEMBER,ICONIC,CODE
11195926,NORMAL,775,50,2021-06-01 18:43:43,050 - Hospital Rivadavia,2021-06-01 18:56:38,25.0,025 - Plaza Guemes,768113,MEMBER,ICONIC,CODE
11195925,NORMAL,1192,30,2021-06-01 18:43:35,030 - Peña,2021-06-01 19:03:27,93.0,093 - CARLOS CALVO,185,MEMBER,ICONIC,CODE
11195924,NORMAL,1901,359,2021-06-01 18:43:33,250 - Fleni,2021-06-01 19:15:14,245.0,248 - Husares,743560,MEMBER,ICONIC,CODE
11195923,NORMAL,779,183,2021-06-01 18:43:32,183 - VIRREY CEVALLOS,2021-06-01 18:56:31,183.0,183 - VIRREY CEVALLOS,772228,MEMBER,ICONIC,CODE
11195922,NORMAL,850,95,2021-06-01 18:43:32,095 - ESMERALDA,2021-06-01 18:57:42,8.0,008 - Congreso,721485,MEMBER,ICONIC,CODE
11195921,NORMAL,1908,359,2021-06-01 18:43:26,250 - Fleni,2021-06-01 19:15:14,245.0,248 - Husares,597904,MEMBER,ICONIC,CODE
11195920,NORMAL,326,86,2021-06-01 18:43:25,086 - SAAVEDRA,2021-06-01 18:48:51,107.0,107 - HOSPITAL GARRAHAN,69182,MEMBER,ICONIC,CODE
11195919,NORMAL,392,190,2021-06-01 18:43:23,190 - JUNCAL,2021-06-01 18:49:55,85.0,085 - AGUERO,695403,MEMBER,ICONIC,CODE
11195918,NORMAL,1034,101,2021-06-01 18:43:14,101 - Fitz Roy,2021-06-01 19:00:28,85.0,085 - AGUERO,143623,MEMBER,ICONIC,CODE
11195917,NORMAL,5386,268,2021-06-01 18:43:08,399 - GARCIA DEL RIO,2021-06-01 20:12:54,268.0,399 - GARCIA DEL RIO,723667,MEMBER,ICONIC,CODE
11195916,NORMAL,902,126,2021-06-01 18:42:52,126 - Ministerio de Justicia y Seguridad,2021-06-01 18:57:54,152.0,152 - JULIETA LANTERI,344080,MEMBER,ICONIC,CODE
11195915,NORMAL,1060,168,2021-06-01 18:42:50,168 - Estados Unidos,2021-06-01 19:00:30,163.0,163 - ONCE II,677331,MEMBER,ICONIC,CODE
11195914,NORMAL,813,33,2021-06-01 18:42:37,033 - Facultad de Medicina,2021-06-01 18:56:10,96.0,096 - Carlos Gardel,705437,MEMBER,ICONIC,CODE
11195913,NORMAL,1408,172,2021-06-01 18:42:30,172 - BRASIL,2021-06-01 19:05:58,75.0,075 - Plaza Primero de Mayo,735313,MEMBER,ICONIC,CODE
11195912,NORMAL,1696,372,2021-06-01 18:42:09,322 - MARTÍ Y DIRECTORIO,2021-06-01 19:10:25,372.0,322 - MARTÍ Y DIRECTORIO,768472,MEMBER,ICONIC,CODE
11195911,NORMAL,877,165,2021-06-01 18:42:07,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,2021-06-01 18:56:44,166.0,166 - Cementerio de Recoleta,70714,MEMBER,ICONIC,CODE
11195910,NORMAL,1034,131,2021-06-01 18:42:01,131- HOSPITAL DE CLÍNICAS,2021-06-01 18:59:15,75.0,075 - Plaza Primero de Mayo,112784,MEMBER,ICONIC,CODE
11195909,NORMAL,530,258,2021-06-01 18:41:59,336 - La Pampa,2021-06-01 18:50:49,416.0,257 - Plaza Francisco Ramirez,767778,MEMBER,ICONIC,CODE
11195908,NORMAL,832,426,2021-06-01 18:41:56,396 - PLAZA ALBERTI,2021-06-01 18:55:48,386.0,277 - Coghlan,72745,MEMBER,ICONIC,CODE
11195907,NORMAL,2514,41,2021-06-01 18:41:46,041 - Urquiza y Rondeau,2021-06-01 19:23:40,41.0,041 - Urquiza y Rondeau,51346,MEMBER,ICONIC,CODE
11195906,NORMAL,1134,65,2021-06-01 18:41:45,065 - Julián Álvarez,2021-06-01 19:00:39,169.0,169 - FACULTAD DE PSICOLOGIA,201162,MEMBER,ICONIC,CODE
11195905,NORMAL,1115,130,2021-06-01 18:41:31,130 - RETIRO II,2021-06-01 19:00:06,69.0,069 - Ecuador,724749,MEMBER,ICONIC,CODE
11195904,NORMAL,1413,48,2021-06-01 18:41:27,034 - Colonia Express,2021-06-01 19:05:00,174.0,174 - MINISTERIO DE EDUCACION,555637,MEMBER,ICONIC,CODE
11195903,NORMAL,7431,2,2021-06-01 18:41:25,002 - Retiro I,2021-06-01 20:45:16,189.0,189 - POSADAS,770313,MEMBER,ICONIC,CODE
11195902,NORMAL,636,7,2021-06-01 18:41:20,007 - OBELISCO,2021-06-01 18:51:56,117.0,117 - HUMBERTO 1°,685991,MEMBER,ICONIC,CODE
11195901,NORMAL,570,8,2021-06-01 18:41:18,008 - Congreso,2021-06-01 18:50:48,91.0,091 - Pasco,650057,MEMBER,ICONIC,CODE
11195900,NORMAL,992,130,2021-06-01 18:41:15,130 - RETIRO II,2021-06-01 18:57:47,166.0,166 - Cementerio de Recoleta,355190,MEMBER,ICONIC,CODE
11195899,NORMAL,1349,189,2021-06-01 18:41:07,189 - POSADAS,2021-06-01 19:03:36,239.0,391 - Plaza República de Ecuador,16789,MEMBER,ICONIC,CODE
11195898,NORMAL,1025,269,2021-06-01 18:41:03,260 - SAN MIGUEL DE GARICOITS,2021-06-01 18:58:08,231.0,384 - PLAZA BENITO NAZAR,495,MEMBER,ICONIC,CODE
11195897,NORMAL,1240,277,2021-06-01 18:41:00,292 - PLAZA BOLIVIA,2021-06-01 19:01:40,323.0,240 - ECHEVERRIA,663613,MEMBER,ICONIC,CODE
11195896,NORMAL,811,254,2021-06-01 18:40:53,276 - PRIMERA JUNTA,2021-06-01 18:54:24,213.0,136 - Acevedo,85365,MEMBER,ICONIC,CODE
11195895,NORMAL,439,239,2021-06-01 18:40:36,391 - Plaza República de Ecuador,2021-06-01 18:47:55,210.0,335 - General Urquiza,724588,MEMBER,ICONIC,CODE
11195894,NORMAL,7478,2,2021-06-01 18:40:33,002 - Retiro I,2021-06-01 20:45:11,189.0,189 - POSADAS,770307,MEMBER,ICONIC,CODE
11195893,NORMAL,298,130,2021-06-01 18:40:25,130 - RETIRO II,2021-06-01 18:45:23,63.0,063 - Reconquista,708638,MEMBER,ICONIC,CODE
11195892,NORMAL,397,150,2021-06-01 18:40:24,150 - RODRIGO BUENO,2021-06-01 18:47:01,151.0,151 - AIME PAINÉ,760206,MEMBER,ICONIC,CODE
11195891,NORMAL,664,8,2021-06-01 18:40:16,008 - Congreso,2021-06-01 18:51:20,175.0,147 - Constitución,536476,MEMBER,ICONIC,CODE
11195890,NORMAL,783,59,2021-06-01 18:40:14,018 - Independencia,2021-06-01 18:53:17,138.0,138 - Hospital Britanico,347089,MEMBER,ICONIC,CODE
11195889,NORMAL,1177,205,2021-06-01 18:40:12,125 - F.J.Santamaria de Oro,2021-06-01 18:59:49,182.0,182 - RAVIGNANI Y GUATEMALA,768578,MEMBER,ICONIC,CODE
11195887,NORMAL,639,9,2021-06-01 18:40:06,009 - Parque Las Heras,2021-06-01 18:50:45,30.0,030 - Peña,467320,MEMBER,ICONIC,CODE
11195886,NORMAL,761,163,2021-06-01 18:39:57,163 - ONCE II,2021-06-01 18:52:38,93.0,093 - CARLOS CALVO,99175,MEMBER,ICONIC,CODE
11195885,NORMAL,756,247,2021-06-01 18:39:48,282 - Tronador,2021-06-01 18:52:24,387.0,278 - Donato Alvarez,280606,MEMBER,ICONIC,CODE
11195884,NORMAL,1435,222,2021-06-01 18:39:37,160 - Godoy Cruz y Libertador,2021-06-01 19:03:32,361.0,258 - Plaza J.J. Paso,735317,MEMBER,ICONIC,CODE
11195883,NORMAL,518,91,2021-06-01 18:39:37,091 - Pasco,2021-06-01 18:48:15,149.0,149 - LIMA,699998,MEMBER,ICONIC,CODE
11195882,NORMAL,1083,426,2021-06-01 18:39:34,396 - PLAZA ALBERTI,2021-06-01 18:57:37,308.0,251 - Solar de la Abadía,308341,MEMBER,ICONIC,CODE
11195881,NORMAL,1224,255,2021-06-01 18:39:26,374 - Puan,2021-06-01 18:59:50,262.0,349 - Plaza Saenz Peña,533302,MEMBER,ICONIC,CODE
11195880,NORMAL,507,150,2021-06-01 18:39:21,150 - RODRIGO BUENO,2021-06-01 18:47:48,151.0,151 - AIME PAINÉ,767201,MEMBER,ICONIC,CODE
11195879,NORMAL,1350,128,2021-06-01 18:39:21,128 - PARQUE DEL BAJO,2021-06-01 19:01:51,17.0,017 - Plaza Almagro,670924,MEMBER,ICONIC,CODE
11195878,NORMAL,448,155,2021-06-01 18:39:19,155 - Parque José Evaristo Uriburu,2021-06-01 18:46:47,425.0,394 - Av. La Plata,759219,MEMBER,ICONIC,CODE
11195877,NORMAL,634,424,2021-06-01 18:39:16,387 - Luna,2021-06-01 18:49:50,138.0,138 - Hospital Britanico,764635,MEMBER,ICONIC,CODE
11195876,NORMAL,475,150,2021-06-01 18:39:14,150 - RODRIGO BUENO,2021-06-01 18:47:09,151.0,151 - AIME PAINÉ,741884,MEMBER,ICONIC,CODE
11195875,FORCED_CLOSED,2,131,2021-06-01 18:38:58,131- HOSPITAL DE CLÍNICAS,2021-06-01 18:39:00,281.0,350 - Plaza Irlanda,170567,MEMBER,ICONIC,CODE
11195873,NORMAL,778,124,2021-06-01 18:38:44,124 - UGARTECHE,2021-06-01 18:51:42,30.0,030 - Peña,768353,MEMBER,ICONIC,CODE
11195872,NORMAL,648,205,2021-06-01 18:38:40,125 - F.J.Santamaria de Oro,2021-06-01 18:49:28,99.0,099 - Malabia,143386,MEMBER,ICONIC,CODE
11195871,NORMAL,451,14,2021-06-01 18:38:32,014 - Pacifico,2021-06-01 18:46:03,65.0,065 - Julián Álvarez,65129,MEMBER,ICONIC,CODE
11195870,NORMAL,358,229,2021-06-01 18:38:31,243 - PLAZOLETA CELEDONIO FLORES,2021-06-01 18:44:29,104.0,104 - Federico Lacroze,3183,MEMBER,ICONIC,CODE
11195869,NORMAL,1303,12,2021-06-01 18:38:27,012 - Plaza Vicente Lopez,2021-06-01 19:00:10,76.0,076 - Ayacucho,634982,MEMBER,ICONIC,CODE
11195868,NORMAL,939,175,2021-06-01 18:37:56,147 - Constitución,2021-06-01 18:53:35,152.0,152 - JULIETA LANTERI,130181,MEMBER,ICONIC,CODE
11195867,NORMAL,501,372,2021-06-01 18:37:47,322 - MARTÍ Y DIRECTORIO,2021-06-01 18:46:08,374.0,367 - Eva Perón,768920,MEMBER,ICONIC,CODE
11195866,NORMAL,2999,165,2021-06-01 18:37:46,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,2021-06-01 19:27:45,165.0,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,760106,MEMBER,ICONIC,CODE
11195865,NORMAL,1121,205,2021-06-01 18:37:30,125 - F.J.Santamaria de Oro,2021-06-01 18:56:11,222.0,160 - Godoy Cruz y Libertador,772227,MEMBER,ICONIC,CODE
11195864,NORMAL,1252,265,2021-06-01 18:37:28,361 - Plaza Don Segundo Sombra,2021-06-01 18:58:20,302.0,340 - PLAZA NUEVA POMPEYA,536573,MEMBER,ICONIC,CODE
11195863,NORMAL,777,342,2021-06-01 18:37:21,218 - Campana,2021-06-01 18:50:18,333.0,203 - Beiro,379609,MEMBER,ICONIC,CODE
11195862,NORMAL,2546,137,2021-06-01 18:37:16,137 - AZOPARDO Y CHILE,2021-06-01 19:19:42,204.0,167 - Hipólito Yrigoyen,734733,MEMBER,ICONIC,CODE
11195861,NORMAL,1116,20,2021-06-01 18:37:16,020 - Distrito Audiovisual,2021-06-01 18:55:52,25.0,025 - Plaza Guemes,718999,MEMBER,ICONIC,CODE
11195860,NORMAL,664,9,2021-06-01 18:37:15,009 - Parque Las Heras,2021-06-01 18:48:19,9.0,009 - Parque Las Heras,704295,MEMBER,ICONIC,CODE
11195859,NORMAL,1132,199,2021-06-01 18:37:14,199 - ESTADOS UNIDOS Y BOEDO,2021-06-01 18:56:06,66.0,066 - Billinghurst,536526,MEMBER,ICONIC,CODE
11195858,NORMAL,474,54,2021-06-01 18:37:11,054 - Acuña de Figueroa,2021-06-01 18:45:05,96.0,096 - Carlos Gardel,49307,MEMBER,ICONIC,CODE
11195857,NORMAL,748,33,2021-06-01 18:37:11,033 - Facultad de Medicina,2021-06-01 18:49:39,95.0,095 - ESMERALDA,185521,MEMBER,ICONIC,CODE
11195856,NORMAL,759,111,2021-06-01 18:37:09,111 - MACACHA GUEMES,2021-06-01 18:49:48,26.0,026 - JUANA MANSO I,771263,MEMBER,ICONIC,CODE
11195855,NORMAL,1025,335,2021-06-01 18:37:08,206 - Galicia,2021-06-01 18:54:13,407.0,330 - Parque Avellaneda,714490,MEMBER,ICONIC,CODE
11195854,NORMAL,1762,38,2021-06-01 18:37:03,038 - Plaza Libertad,2021-06-01 19:06:25,99.0,099 - Malabia,9370,MEMBER,ICONIC,CODE
11195853,NORMAL,787,156,2021-06-01 18:36:57,156 - Plaza Alemania,2021-06-01 18:50:04,66.0,066 - Billinghurst,309900,MEMBER,ICONIC,CODE
11195852,NORMAL,4956,118,2021-06-01 18:36:52,118 - MEXICO,2021-06-01 19:59:28,118.0,118 - MEXICO,567919,MEMBER,ICONIC,CODE
11195851,NORMAL,1416,91,2021-06-01 18:36:44,091 - Pasco,2021-06-01 19:00:20,202.0,001 - FACULTAD DE DERECHO,695119,MEMBER,ICONIC,CODE
11195850,NORMAL,1546,156,2021-06-01 18:36:41,156 - Plaza Alemania,2021-06-01 19:02:27,364.0,381 - Matienzo Y Arce,723263,MEMBER,ICONIC,CODE
11195849,NORMAL,1192,205,2021-06-01 18:36:32,125 - F.J.Santamaria de Oro,2021-06-01 18:56:24,222.0,160 - Godoy Cruz y Libertador,771816,MEMBER,ICONIC,CODE
11195848,NORMAL,1427,124,2021-06-01 18:36:31,124 - UGARTECHE,2021-06-01 19:00:18,17.0,017 - Plaza Almagro,772145,MEMBER,ICONIC,CODE
11195847,NORMAL,801,299,2021-06-01 18:36:29,221 - CULPINA,2021-06-01 18:49:50,376.0,324 - Las Victorias,32735,MEMBER,ICONIC,CODE
11195845,NORMAL,1198,156,2021-06-01 18:36:24,156 - Plaza Alemania,2021-06-01 18:56:22,277.0,292 - PLAZA BOLIVIA,153787,MEMBER,ICONIC,CODE
11195843,NORMAL,1343,212,2021-06-01 18:36:15,129 - Velasco,2021-06-01 18:58:38,222.0,160 - Godoy Cruz y Libertador,487431,MEMBER,ICONIC,CODE
11195842,NORMAL,567,104,2021-06-01 18:36:09,104 - Federico Lacroze,2021-06-01 18:45:36,269.0,260 - SAN MIGUEL DE GARICOITS,672630,MEMBER,ICONIC,CODE
11195841,NORMAL,1412,252,2021-06-01 18:35:58,331 - CALIFORNIA,2021-06-01 18:59:30,41.0,041 - Urquiza y Rondeau,333668,MEMBER,ICONIC,CODE
11195840,NORMAL,487,231,2021-06-01 18:35:56,384 - PLAZA BENITO NAZAR,2021-06-01 18:44:03,261.0,272 - Plaza Bruno Giordano,763372,MEMBER,ICONIC,CODE
11195839,NORMAL,1104,254,2021-06-01 18:35:55,276 - PRIMERA JUNTA,2021-06-01 18:54:19,273.0,223 - GAINZA,732824,MEMBER,ICONIC,CODE
11195838,NORMAL,822,30,2021-06-01 18:35:54,030 - Peña,2021-06-01 18:49:36,25.0,025 - Plaza Guemes,744779,MEMBER,ICONIC,CODE
11195837,NORMAL,2710,230,2021-06-01 18:35:51,259 - PLAZA CASTELLI,2021-06-01 19:21:01,204.0,167 - Hipólito Yrigoyen,137466,MEMBER,ICONIC,CODE
11195836,NORMAL,3895,167,2021-06-01 18:35:48,275 - PLAZA 24 DE SEPTIEMBRE,2021-06-01 19:40:43,167.0,275 - PLAZA 24 DE SEPTIEMBRE,220064,MEMBER,ICONIC,CODE
11195835,NORMAL,736,223,2021-06-01 18:35:46,178 - José Marmol,2021-06-01 18:48:02,227.0,188 - Aranguren,162088,MEMBER,ICONIC,CODE
11195834,NORMAL,1272,222,2021-06-01 18:35:42,160 - Godoy Cruz y Libertador,2021-06-01 18:56:54,20.0,020 - Distrito Audiovisual,738246,MEMBER,ICONIC,CODE
11195832,NORMAL,532,353,2021-06-01 18:35:28,237 - Madero Office,2021-06-01 18:44:20,60.0,060 - 25 De Mayo,354721,MEMBER,ICONIC,CODE
11195831,NORMAL,1051,432,2021-06-01 18:35:22,187 - Jose Maria Moreno,2021-06-01 18:52:53,280.0,222 - SIMON BOLIVAR,700411,MEMBER,ICONIC,CODE
11195830,NORMAL,263,38,2021-06-01 18:35:09,038 - Plaza Libertad,2021-06-01 18:39:32,135.0,135 - MARCELO T. DE ALVEAR,677513,MEMBER,ICONIC,CODE
11195829,NORMAL,701,29,2021-06-01 18:35:08,029 - Parque Centenario,2021-06-01 18:46:49,204.0,167 - Hipólito Yrigoyen,35936,MEMBER,ICONIC,CODE
11195828,NORMAL,494,277,2021-06-01 18:35:00,292 - PLAZA BOLIVIA,2021-06-01 18:43:14,289.0,255 - BARRANCAS DE BELGRANO,190772,MEMBER,ICONIC,CODE
11195827,NORMAL,1066,387,2021-06-01 18:34:54,278 - Donato Alvarez,2021-06-01 18:52:40,387.0,278 - Donato Alvarez,729170,MEMBER,ICONIC,CODE
11195826,NORMAL,1714,262,2021-06-01 18:34:54,349 - Plaza Saenz Peña,2021-06-01 19:03:28,263.0,270 - PLAZA DEL ANGEL GRIS,2061,MEMBER,ICONIC,CODE
11195825,NORMAL,243,14,2021-06-01 18:34:53,014 - Pacifico,2021-06-01 18:38:56,222.0,160 - Godoy Cruz y Libertador,17523,MEMBER,ICONIC,CODE
11195824,NORMAL,1507,74,2021-06-01 18:34:26,074 - INSTITUTO  LELOIR,2021-06-01 18:59:33,75.0,075 - Plaza Primero de Mayo,757006,MEMBER,ICONIC,CODE
11195823,NORMAL,319,45,2021-06-01 18:34:01,045 - Uruguay,2021-06-01 18:39:20,95.0,095 - ESMERALDA,729003,MEMBER,ICONIC,CODE
11195822,NORMAL,1981,135,2021-06-01 18:33:48,135 - MARCELO T. DE ALVEAR,2021-06-01 19:06:49,270.0,370 - Beauchef,533184,MEMBER,ICONIC,CODE
11195821,NORMAL,882,98,2021-06-01 18:33:47,037- CLAUDIA PÍA BRAUDACCO,2021-06-01 18:48:29,130.0,130 - RETIRO II,33491,MEMBER,ICONIC,CODE
11195820,NORMAL,981,230,2021-06-01 18:33:39,259 - PLAZA CASTELLI,2021-06-01 18:50:00,257.0,264 - Plaza Marcos Sastre,174014,MEMBER,ICONIC,CODE
11195818,NORMAL,908,206,2021-06-01 18:33:31,159 - Fitz Roy & Gorriti,2021-06-01 18:48:39,165.0,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,704751,MEMBER,ICONIC,CODE
11195817,NORMAL,1720,261,2021-06-01 18:33:25,272 - Plaza Bruno Giordano,2021-06-01 19:02:05,261.0,272 - Plaza Bruno Giordano,771859,MEMBER,ICONIC,CODE
11195816,NORMAL,1009,75,2021-06-01 18:33:17,075 - Plaza Primero de Mayo,2021-06-01 18:50:06,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,660680,MEMBER,ICONIC,CODE
11195815,NORMAL,146,99,2021-06-01 18:33:09,099 - Malabia,2021-06-01 18:35:35,99.0,099 - Malabia,660166,MEMBER,ICONIC,CODE
11195814,NORMAL,1451,99,2021-06-01 18:33:03,099 - Malabia,2021-06-01 18:57:14,45.0,045 - Uruguay,657923,MEMBER,ICONIC,CODE
11195813,NORMAL,397,48,2021-06-01 18:33:01,034 - Colonia Express,2021-06-01 18:39:38,203.0,108 - Usina del Arte,770384,MEMBER,ICONIC,CODE
11195812,NORMAL,512,230,2021-06-01 18:33:01,259 - PLAZA CASTELLI,2021-06-01 18:41:33,248.0,346 - Plaza Zapiola,309907,MEMBER,ICONIC,CODE
11195811,NORMAL,535,64,2021-06-01 18:33:00,064 - RIOBAMBA,2021-06-01 18:41:55,200.0,200 - AUSTRIA Y FRENCH,312170,MEMBER,ICONIC,CODE
11195810,NORMAL,1688,275,2021-06-01 18:32:56,256 - PLAZA NORUEGA,2021-06-01 19:01:04,124.0,124 - UGARTECHE,766488,MEMBER,ICONIC,CODE
11195808,NORMAL,1532,435,2021-06-01 18:32:41,227 -Club Ciudad de Buenos Aires,2021-06-01 18:58:13,239.0,391 - Plaza República de Ecuador,626165,MEMBER,ICONIC,CODE
11195807,NORMAL,1840,284,2021-06-01 18:32:40,229 - RIGLOS,2021-06-01 19:03:20,75.0,075 - Plaza Primero de Mayo,64271,MEMBER,ICONIC,CODE
11195806,NORMAL,605,403,2021-06-01 18:32:40,316 - Buenos Aires,2021-06-01 18:42:45,252.0,331 - CALIFORNIA,683702,MEMBER,ICONIC,CODE
11195805,NORMAL,1585,200,2021-06-01 18:32:17,200 - AUSTRIA Y FRENCH,2021-06-01 18:58:42,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,769478,MEMBER,ICONIC,CODE
